fix		1 all npt temp 300 300 1 y 0 0 1000 z 0 0 1000
fix		2 all deform 1 x erate 1e-5 units box remap x

run		200000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.17300879
  grid = 24 24 20
  stencil order = 5
  estimated absolute RMS force accuracy = 0.031818741
  estimated relative force accuracy = 9.5821193e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 1210 216
Generated 440391 of 440391 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13
  ghost atom cutoff = 13
  binsize = 6.5, bins = 17 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 23.38 | 23.72 | 24.17 Mbytes
   Step          Temp          TotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz           Volume    
     19900   300.17409      144923.22      117.53343      95.121591      92.885905     -45.193667     -682.3831       235.0809       311.7212       1038461.3    
     20000   298.96549      144556.16      117.58687      95.102829      92.878237     -292.16344     -444.2794      -222.16173     -210.04919      1038642.9    
     20100   299.83558      145039.33      117.64032      95.07427       92.866531     -323.59122     -636.53935     -322.20807     -12.026241      1038672      
     20200   300.51542      145610.84      117.69377      95.04579       92.844173     -149.50641     -715.56407      320.05764     -53.012808      1038582.5    
     20300   299.79975      145077.53      117.74722      95.019908      92.826371     -401.54987     -499.72008     -469.37966     -235.54986      1038572.1    
     20400   299.15194      144616.86      117.80067      94.996636      92.802866      59.566629     -219.93503      291.79519      106.83973      1038526      
     20500   300.77502      145409.89      117.85412      94.975411      92.781762     -526.17163     -1130.1456     -227.71728     -220.65203      1038528.8    
     20600   299.93068      145081.04      117.90757      94.954858      92.749619     -67.712327     -401.46972      75.311351      123.02139      1038415.1    
     20700   300.58978      145153.54      117.96101      94.928371      92.711502     -404.45592     -955.99194     -308.58035      51.204516      1038169.2    
     20800   299.79348      144773.29      118.01446      94.896369      92.666585     -300.54993     -539.94201     -59.01625      -302.69152      1037786.4    
     20900   299.13293      144969.95      118.06791      94.86966       92.62587      -215.06208     -809.55287      209.08867     -44.722033      1037508.2    
     21000   298.68709      144601.42      118.12136      94.846545      92.589153     -282.84708     -1145.8325      300.5374      -3.2461776      1037313.6    
     21100   298.8754       144556.55      118.17481      94.828952      92.559371     -469.31569     -917.90268     -30.193685     -459.85069      1037256.7    
     21200   299.61727      144542.45      118.22826      94.818204      92.527693     -21.021693     -347.61424      81.621098      202.92806      1037253.1    
     21300   299.74757      144533.83      118.28171      94.804868      92.499633     -515.24373     -1127.1064     -194.82547     -223.79936      1037261.4    
     21400   300.41548      145100.77      118.33515      94.783831      92.466454     -446.86653     -898.03241     -189.35138     -253.21582      1037127.7    
     21500   300.23765      144669.43      118.3886       94.754503      92.429985     -137.42995     -578.72669      184.57185     -18.13503       1036866      
     21600   300.93656      145341.45      118.44205      94.723629      92.397709     -639.27006     -1176.3758     -392.92433     -348.51004      1036634      
     21700   299.38911      144858.94      118.4955       94.691931      92.368364     -8.7841814     -249.48016     -25.332238      248.45985      1036425.5    
     21800   300.22305      144773.21      118.54895      94.661558      92.342081     -339.26839     -836.55367      149.42957     -330.68106      1036265.4    
     21900   301.06877      145545.2       118.6024       94.636605      92.315084     -420.97319     -804.75462     -261.63944     -196.52552      1036156.3    
     22000   299.98137      144765.98      118.65585      94.613851      92.289184     -408.08916     -969.7432      -127.58301     -126.94126      1036083.3    
     22100   301.1255       145481.16      118.70929      94.591196      92.267951     -339.55356     -598.83608     -423.17176      3.3471588      1036063.4    
     22200   298.87085      144304.01      118.76274      94.567443      92.246976     -10.596845     -326.48381      270.85449      23.838782      1036034      
     22300   299.64342      145068.53      118.81619      94.549697      92.227578     -164.839       -689.82213      121.62774      73.677381      1036087.8    
     22400   300.98831      144968.13      118.86964      94.529316      92.203254     -359.95308     -743.1254       78.124159     -414.85801      1036057.2    
     22500   299.91676      144697.39      118.92309      94.515823      92.172663     -493.6721      -846.37464     -161.57661     -473.06505      1036031.2    
     22600   301.26169      145082.39      118.97654      94.503089      92.139469     -34.437852     -160.22404     -44.119566      101.03005      1035984      
     22700   298.82507      144793.89      119.02999      94.486384      92.103845     -297.07349     -876.43564      113.52954     -128.31437      1035865.5    
     22800   300.5853       145328.75      119.08343      94.468188      92.074616     -126.30693     -607.67401      247.84835     -19.095146      1035802.3    
     22900   299.08696      144510.14      119.13688      94.454722      92.052341     -429.18214     -538.56773     -286.14331     -462.83537      1035868.8    
     23000   299.85122      145292.64      119.19033      94.436517      92.02112      -351.02375     -658.07313      56.273883     -451.272        1035782.3    
     23100   300.02252      144520.26      119.24378      94.418935      91.980173     -358.5075      -1090.5975      51.357624     -36.28259       1035592.9    
     23200   300.02268      144771.26      119.29723      94.397125      91.940995     -136.80701     -389.2445      -34.422559      13.246032      1035376.6    
     23300   298.92502      144234.89      119.35068      94.371724      91.909395     -87.478925     -512.46582     -104.97555      355.0046       1035205.8    
     23400   300.06699      145315.33      119.40413      94.345569      91.881418      52.147161     -625.18983      447.49359      334.13772      1035067.2    
     23500   299.93837      145006.52      119.45757      94.326946      91.857488     -823.00008     -1248.0906     -667.58158     -553.32803      1035056.4    
     23600   300.59798      144747.73      119.51102      94.303113      91.830525     -476.60793     -676.69977     -524.84788     -228.27613      1034954      
     23700   300.88293      144910.29      119.56447      94.269368      91.798555     -322.15169     -736.68176      138.49029     -368.26358      1034686      
     23800   300.03308      144846.45      119.61792      94.241956      91.762506     -361.34212     -865.13642     -252.92842      34.038473      1034441.2    
     23900   300.16154      144955.83      119.67137      94.208507      91.733604     -479.53505     -832.90781     -151.04905     -454.64829      1034210.3    
     24000   298.90545      144395.83      119.72482      94.172282      91.702944     -466.48046     -1285.2852     -249.31974      135.16352      1033928.6    
     24100   300.00423      145025.03      119.77827      94.145843      91.676163     -187.47106     -629.89874      122.64051     -55.154959      1033797.8    
     24200   300.69777      145131.41      119.83171      94.116822      91.656821     -345.29563     -654.85922     -160.63775     -220.38991      1033722.1    
     24300   300.36571      144643.62      119.88516      94.089998      91.634266     -151.32695     -359.69431     -158.04241      63.755852      1033634      
     24400   301.07209      144637.79      119.93861      94.064516      91.615974     -45.092658     -392.52205      467.96251     -210.71843      1033608.4    
     24500   300.12953      144997.34      119.99206      94.050065      91.602029     -327.45324     -934.04409     -230.4201       182.10448      1033752.8    
     24600   299.41742      144756.76      120.04551      94.032365      91.590596     -350.03231     -587.16255     -269.12586     -193.80851      1033889.6    
     24700   299.17179      144415.83      120.09896      94.012164      91.576392     -172.56093     -667.50296      265.23376     -115.41359      1033967.3    
     24800   300.85247      144594.76      120.15241      93.990563      91.555868     -278.10364     -810.48854     -198.84658      175.02419      1033958      
     24900   300.70625      144657.82      120.20585      93.967425      91.52651      -304.47637     -554.55324     -221.44064     -137.43522      1033831.7    
     25000   299.20997      144609.43      120.2593       93.943725      91.495448     -412.7289      -765.69484     -250.89419     -221.59767      1033679.6    
     25100   300.18371      144629.04      120.31275      93.926685      91.466753     -523.63669     -890.32416     -473.65898     -206.92694      1033627.2    
     25200   300.1556       144438.32      120.3662       93.909562      91.441922     -427.43828     -778.92389     -113.66801     -389.72294      1033617.2    
     25300   298.90786      144478.88      120.41965      93.89252       91.414952     -373.97879     -707.96326     -68.766664     -345.20644      1033583.5    
     25400   298.47737      144108.03      120.4731       93.875132      91.387355     -191.00155     -571.40158      56.98884      -58.591895      1033538.7    
     25500   299.86537      144432.2       120.52655      93.85264       91.360404     -595.60452     -1145.2688     -651.60267      10.057925      1033444.6    
     25600   301.30797      144809.1       120.57999      93.821029      91.335998      2.7080737     -411.35192      248.93685      170.5393       1033278.6    
     25700   299.25493      144421.74      120.63344      93.792885      91.316215     -148.27236     -346.0606       223.90972     -322.66618      1033202.7    
     25800   299.90261      144826.49      120.68689      93.774639      91.29716      -223.57339     -658.51696      10.744619     -22.947815      1033243.7    
     25900   300.02815      144924.52      120.74034      93.760644      91.27862       49.352424     -209.9514       174.01579      183.99289      1033337.2    
     26000   300.34824      145118.06      120.79379      93.746486      91.257869     -476.91083     -613.15859     -735.09793     -82.475952      1033403.5    
     26100   300.52366      145032.84      120.84724      93.726716      91.23442       88.722635     -467.66699      478.91459      254.92031      1033377.1    
     26200   300.55556      144862.78      120.90069      93.715022      91.216279     -544.8767      -1174.764       47.994698     -507.86082      1033499.6    
     26300   299.88011      144432.46      120.95413      93.705251      91.195147     -256.20253     -878.83748     -61.78124       172.01112      1033609.2    
     26400   299.57903      144620.61      121.00758      93.694177      91.172861     -565.5295      -733.17163     -415.7044      -547.71245      1033691.1    
     26500   300.41738      144797.67      121.06103      93.675754      91.148658     -272.86052     -804.80827     -81.761497      67.988217      1033669.8    
     26600   300.16879      144853.18      121.11448      93.651257      91.124961     -82.777756     -643.78985      224.79215      170.66444      1033587      
     26700   300.11574      144639.87      121.16793      93.628221      91.105005     -306.94953     -969.47994      344.29458     -295.66322      1033562.4    
     26800   299.72206      144797.31      121.22138      93.612545      91.084784     -167.31117     -643.12663     -207.393        348.58612      1033615.7    
     26900   299.63335      144306.42      121.27483      93.592242      91.070911     -277.93202     -780.03155     -51.163206     -2.6012919      1033689.7    
     27000   300.97298      145112.73      121.32827      93.563784      91.063072     -564.57807     -1071.1162     -522.24656     -100.37142      1033741.9    
     27100   299.99486      144831.32      121.38172      93.532192      91.053333     -113.39317     -464.92399      6.4094121      118.33506      1033737.5    
     27200   301.37316      144917.86      121.43517      93.501447      91.043189     -382.12668     -841.15589     -249.27357     -55.950577      1033737.5    
     27300   299.8135       144808.11      121.48862      93.471431      91.028649     -308.70757     -667.24846     -116.82074     -142.05352      1033695.4    
     27400   300.42226      144609.32      121.54207      93.44485       91.017263     -248.34572     -1028.0882      300.5626      -17.51156       1033726.8    
     27500   300.80562      145142.21      121.59552      93.423081      91.00377      -138.18558     -499.46449     -254.62378      339.53153      1033787.2    
     27600   299.91056      144471.23      121.64897      93.403879      90.996648     -52.657638     -528.93536      444.63196     -73.669521      1033948.1    
