fix		1 all npt temp 290 290 1 y 0 0 1000 z 0 0 1000
fix		2 all deform 1 x erate 1e-5 units box remap x

run		200000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.17300879
  grid = 24 24 20
  stencil order = 5
  estimated absolute RMS force accuracy = 0.031818741
  estimated relative force accuracy = 9.5821193e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 1573 288
Generated 440391 of 440391 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13
  ghost atom cutoff = 13
  binsize = 6.5, bins = 17 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 23.93 | 24.64 | 25.08 Mbytes
   Step          Temp          TotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz           Volume    
    144300   290.1485       138105.89      184.02346      73.855065      75.085382     -593.66384     -1200.8114     -526.99524     -53.184863      1020490.3    
    144400   290.68408      138422.98      184.07691      73.845677      75.080458     -383.98056     -818.58341      62.725186     -396.08346      1020590      
    144500   289.54461      137581.75      184.13036      73.830236      75.070477     -593.87137     -1344.0006     -389.59031     -48.023187      1020537.2    
    144600   291.71605      138378.23      184.1838       73.810293      75.05598       17.933794     -583.59729      583.40452      53.994161      1020360.6    
    144700   291.28504      138459.8       184.23725      73.787535      75.039109     -408.63441     -1033.5758     -163.22059     -29.106853      1020112.6    
    144800   289.62148      137890.6       184.2907       73.766592      75.020436     -348.8924      -1052.0975      76.682087     -71.261821      1019865.1    
    144900   289.87253      138125.2       184.34415      73.743288      74.997212     -463.34029     -1270.5314     -33.465972     -86.023471      1019522.9    
    145000   290.03719      138200.21      184.3976       73.718865      74.974536     -385.07166     -1473.1353      224.97401      92.946329      1019172.5    
    145100   289.41601      138150.51      184.45105      73.699283      74.954847     -211.0772      -836.85381      190.48156      13.140646      1018929.4    
    145200   289.44653      137941         184.5045       73.690419      74.937355     -704.52071     -1497.2608     -52.99687      -563.30449      1018864.3    
    145300   289.49606      137682.62      184.55794      73.68666       74.916328     -150.33739     -893.12549      40.779447      401.33387      1018821.5    
    145400   291.20564      138400.05      184.61139      73.680266      74.898687     -535.19303     -1585.2627     -285.06131      264.74494      1018788.2    
    145500   291.03763      138286.69      184.66484      73.67297       74.893154     -352.30514     -869.49485     -204.56593      17.145373      1018906.9    
    145600   289.95001      138196.52      184.71829      73.671941      74.895499     -352.12508     -985.90709     -55.797594     -14.670571      1019219.5    
    145700   290.77347      138340.81      184.77174      73.668526      74.900244     -427.75106     -1135.0358      182.84959     -331.06697      1019531.8    
    145800   289.26384      137591.61      184.82519      73.665698      74.908637     -313.94048     -1198.3563      197.46329      59.071574      1019901.8    
    145900   289.43497      137912.65      184.87864      73.658511      74.923573     -769.06957     -1662.8753     -154.95893     -489.37448      1020300.6    
    146000   290.80692      138672.89      184.93208      73.649839      74.933472     -396.28845     -1346.4903      74.035511      83.589482      1020610.2    
    146100   289.71062      138363.22      184.98553      73.642793      74.937196     -538.85305     -1353.3491     -13.997426     -249.21258      1020858.3    
    146200   288.75513      137867.01      185.03898      73.629379      74.937812     -582.90372     -1267.8287     -108.0774      -372.805        1020975.6    
    146300   288.82327      137657.89      185.09243      73.61853       74.933639     -201.43788     -831.91131      232.31059     -4.7129296      1021063.2    
    146400   290.06106      138082.21      185.14588      73.609096      74.922814     -330.22836     -891.89914      142.89847     -241.68441      1021079.6    
    146500   289.42112      138131.37      185.19933      73.602019      74.905166     -742.90765     -1474.5018     -633.06523     -121.15587      1021035.6    
    146600   291.13869      138889.89      185.25278      73.593631      74.883719     -271.62416     -1077.9393      63.060863      200.00601      1020921.5    
    146700   290.23913      138346.62      185.30622      73.583298      74.861331     -399.01351     -729.26674     -293.22474     -174.54907      1020767.4    
    146800   291.50671      138459.69      185.35967      73.571964      74.842397     -275.12417     -908.51066     -94.646892      177.78504      1020646.4    
    146900   288.7699       137862.88      185.41312      73.561231      74.824557     -620.45628     -1452.2721     -29.77483      -379.32189      1020548.4    
    147000   289.77218      138532.82      185.46657      73.552843      74.803352     -579.71827     -1341.6946     -540.54089      143.08063      1020436.9    
    147100   289.88467      138105.35      185.52002      73.537911      74.782194     -491.86118     -1356.4751      263.42432     -382.53274      1020235.1    
    147200   291.04536      138379.5       185.57347      73.52441       74.752684     -497.17985     -1573.9766     -66.194912      148.63197      1019939      
    147300   289.52363      137805.87      185.62692      73.511117      74.718086     -170.99526     -786.65161      35.770041      237.8958       1019576.2    
    147400   289.57166      138048.1       185.68036      73.500597      74.689203     -326.65616     -1162.082       419.86677     -237.75323      1019329.7    
    147500   290.16318      137615.21      185.73381      73.49291       74.665282     -175.25957     -1209.1229      242.71256      440.63159      1019189.9    
    147600   289.64273      137781.8       185.78726      73.479865      74.647585     -528.83601     -747.4158      -555.93694     -283.15528      1019060.7    
    147700   290.01363      138446.34      185.84071      73.463724      74.635945     -326.44951     -1286.1033      233.09953      73.655275      1018971      
    147800   289.241        137715.2       185.89416      73.450364      74.630797      86.434177     -856.88703      425.43873      690.75083      1019008.4    
    147900   290.86199      138294.13      185.94761      73.442551      74.636285     -534.96835     -1376.9944     -292.87831      64.967621      1019267.9    
    148000   291.90312      138382.14      186.00106      73.434927      74.641805     -143.31174     -909.12637      492.72172     -13.530557      1019530.5    
    148100   289.62639      138178.93      186.0545       73.428572      74.647366     -323.19264     -887.99797     -88.241641      6.6616794      1019811.2    
    148200   289.01593      137742.07      186.10795      73.423099      74.654228     -325.97757     -1289.9565     -167.02236      479.04617      1020121.9    
    148300   288.92677      137659.75      186.1614       73.420543      74.662199     -517.10302     -1079.7322     -204.32466     -267.25214      1020488.2    
    148400   290.36307      138181.38      186.21485      73.417917      74.665051     -346.82455     -1288.8164     -19.233918      267.5767       1020783.7    
    148500   289.32528      137786.92      186.2683       73.414193      74.661196     -820.80302     -1864.6564     -225.78077     -371.97187      1020972.2    
    148600   289.78477      138103.49      186.32175      73.403477      74.6482       -376.47179     -919.36201     -9.1457092     -200.90765      1020938.3    
    148700   290.18821      138329.12      186.3752       73.387179      74.629391     -12.885886     -513.51707      33.701144      441.15827      1020747.2    
    148800   290.2063       138349.19      186.42864      73.364738      74.613293     -57.067926     -398.86337      340.67572     -113.01613      1020507.5    
    148900   289.45348      137929.15      186.48209      73.345836      74.595814     -701.98753     -1324.068      -579.38236     -202.51219      1020298      
    149000   289.91462      137984.02      186.53554      73.323705      74.570648     -779.45442     -1684.2918     -8.3953272     -645.67619      1019938.3    
    149100   291.00744      138100.88      186.58899      73.301141      74.539909     -547.72687     -1227.4665     -298.37932     -117.33485      1019496.2    
    149200   290.01596      138001.98      186.64244      73.28014       74.507777     -365.18664     -1014.0447     -94.579732      13.06452       1019056.6    
    149300   290.13208      137814.36      186.69589      73.260607      74.481542     -183.84169     -679.03064      236.29738     -108.79179      1018717.9    
    149400   290.76409      137745.58      186.74934      73.239778      74.454711     -575.713       -1195.3888     -442.12321     -89.626988      1018352.8    
    149500   288.80872      137696.83      186.80278      73.222613      74.428577     -266.51788     -1239.602       205.498        234.55037      1018048.1    
    149600   289.96313      138144.39      186.85623      73.210122      74.404133     -615.71619     -1280.3885     -248.63767     -318.12242      1017831.2    
    149700   290.01811      137993.86      186.90968      73.195627      74.382002     -494.90091     -1533.4434     -64.804455      113.54512      1017618      
    149800   290.24099      137591.72      186.96313      73.184383      74.363859      56.403168     -389.9264       339.2326       219.9033       1017504.4    
    149900   290.40701      138115.49      187.01658      73.181091      74.357167     -443.38039     -1313.2308      77.981623     -94.891955      1017657.9    
    150000   290.34855      138135.76      187.07003      73.178815      74.350177     -146.60829     -1239.7506      511.89286      288.03284      1017821.4    
    150100   290.51322      138122.06      187.12348      73.180766      74.350563     -637.84009     -1150.3166     -220.35116     -542.85253      1018144.7    
    150200   289.67997      137849.14      187.17692      73.178666      74.347036     -366.19468     -1309.0054      49.278418      161.14289      1018357.9    
    150300   289.48583      137680.86      187.23037      73.174632      74.34301      -380.49088     -999.79888     -103.21521     -38.45855       1018537.4    
    150400   290.09908      138075.29      187.28382      73.164795      74.339551     -343.95965     -1135.3462     -4.1222239      107.58952      1018643.8    
    150500   289.58443      137426         187.33727      73.157029      74.335475     -170.49199     -1074.6528      373.52633      189.65049      1018770.5    
    150600   288.84162      137632.46      187.39072      73.151248      74.328016     -497.27198     -1210.8798     -321.33712      40.400953      1018878.4    
    150700   291.56092      138426.04      187.44417      73.145743      74.313994     -413.47892     -1139.7966     -286.68151      186.04139      1018900.1    
    150800   289.60697      137414.67      187.49762      73.140155      74.300435     -469.72542     -1140.8812     -85.250799     -183.04422      1018926.8    
    150900   289.38892      137785.65      187.55106      73.132644      74.281193     -457.12687     -1263.5087      66.834755     -174.70662      1018848.7    
    151000   290.18917      138395.14      187.60451      73.127368      74.257853     -280.49678     -843.48895     -237.5941       239.59272      1018745.3    
    151100   290.36361      138070.7       187.65796      73.120381      74.239382     -620.31879     -1767.5169      11.183734     -104.62321      1018684.7    
    151200   289.68659      137770.04      187.71141      73.114475      74.225491     -396.14416     -1058.3333     -282.58473      152.48558      1018701.9    
    151300   291.38966      137937.23      187.76486      73.105563      74.212287     -554.19496     -1646.7046     -88.322052      72.441778      1018686.5    
    151400   291.12346      138511.38      187.81831      73.087126      74.200961     -387.97094     -963.9787       4.6011275     -204.53524      1018564      
    151500   289.74974      137737.95      187.87176      73.065567      74.187117     -570.76749     -1257.6604     -321.6855      -132.9566       1018363.3    
    151600   289.62714      137846.83      187.9252       73.040374      74.175951     -266.32642     -850.95954      98.984699     -47.004407      1018148.5    
    151700   290.29139      138063.32      187.97865      73.020803      74.17127      -233.25819     -862.25684     -160.16889      322.65115      1018101      
    151800   288.66667      137693.93      188.0321       72.998341      74.170478     -549.1369      -1180.7544     -248.04839     -218.60788      1018066.3    
    151900   291.23704      138368.23      188.08555      72.972104      74.170089     -177.83536     -731.84602      44.263924      154.07603      1017984.3    
    152000   290.82898      138096.17      188.139        72.946096      74.168673     -546.16581     -1082.296      -478.11418     -78.087239      1017891.3    
    152100   288.43737      137588.3       188.19245      72.919584      74.170014     -394.79072     -1315.092       286.14394     -155.42409      1017828.8    
    152200   290.07976      137790.01      188.2459       72.893552      74.168595     -453.09117     -1531.602      -33.576122      205.90463      1017734.9    
    152300   290.10497      138193.6       188.29934      72.868841      74.169716      39.173472     -940.99276      463.75437      594.75881      1017694.2    
    152400   288.9358       137558.83      188.35279      72.854959      74.17104      -413.54932     -1143.3718      220.71819     -317.99436      1017807.3    
    152500   290.85511      138331.22      188.40624      72.846733      74.165564     -359.9825      -872.54765     -123.25844     -84.141412      1017906      
    152600   289.43041      137551.33      188.45969      72.83946       74.159144     -317.56715     -1422.4419      206.94298      262.79744      1018005      
    152700   290.55614      137714         188.51314      72.834288      74.154783     -410.41027     -1116.5391      61.620739     -176.31244      1018161.5    
    152800   291.4813       138724.87      188.56659      72.828331      74.13983       41.794934     -936.92185      836.32217      225.98448      1018161.5    
    152900   289.20108      137854.74      188.62004      72.829746      74.129958     -191.85816     -873.00973      27.570509      269.86473      1018334.3    
    153000   289.55295      138193.42      188.67348      72.833867      74.124442     -736.31982     -1406.5198     -444.75916     -357.68054      1018604.7    
    153100   289.06177      137715.59      188.72693      72.832078      74.113193     -549.82442     -1260.0844     -175.24519     -214.14368      1018713.6    
    153200   289.65412      137878.13      188.78038      72.828669      74.097472     -357.86311     -1303.5672      98.249426      131.72841      1018738.3    
    153300   292.12322      139003.39      188.83383      72.820717      74.080408     -406.43956     -1150.8831     -136.37198      67.936411      1018680.8    
    153400   289.55771      138209.32      188.88728      72.811321      74.061178     -362.77998     -924.90397     -61.045092     -102.39086      1018573.2    
    153500   288.61025      137869.74      188.94073      72.797146      74.040183     -616.01336     -1775.2774     -223.43011      150.66744      1018374.3    
    153600   289.31677      137627.3       188.99418      72.780909      74.018177     -504.09028     -1493.542       153.66474     -172.39361      1018132.5    
    153700   289.22156      137782.22      189.04762      72.765373      73.995459     -347.19138     -840.94361     -153.06567     -47.564843      1017890.5    
    153800   291.08069      138329.9       189.10107      72.746041      73.974234     -561.05485     -1276.9964      62.100298     -468.26843      1017615.8    
    153900   290.84428      138455.52      189.15452      72.726945      73.954312     -325.48441     -1008.1054     -77.620048      109.2722       1017362.1    
    154000   291.17763      138135.36      189.20797      72.709091      73.932471     -504.0581      -1654.1867      260.13688     -118.12444      1017099.3    
    154100   291.45839      138252.76      189.26142      72.695133      73.912163     -469.19931     -1121.9735     -38.815804     -246.80861      1016911.9    
    154200   291.5291       138364.02      189.31487      72.68931       73.895003     -614.03913     -1612.0768     -151.09047     -78.95008       1016881.5    
    154300   289.82733      137882.84      189.36832      72.684557      73.877261     -410.06802     -1299.6238      220.29195     -150.87223      1016857.9    
    154400   288.08802      137339.68      189.42176      72.683561      73.866302     -474.0671      -1557.4141     -186.10553      321.31837      1016980      
    154500   291.26451      137893.11      189.47521      72.683319      73.856483      27.092784     -485.97373      616.76691     -49.514831      1017128.4    
    154600   289.63111      137984.05      189.52866      72.68542       73.852262     -396.7274      -1685.8837      2.0729443      493.62853      1017386.6    
    154700   290.21174      138131.15      189.58211      72.692444      73.856579     -251.446       -800.38272      230.9411      -184.89638      1017831.3    
    154800   290.19251      138015.99      189.63556      72.709011      73.860686     -422.75659     -1161.6251     -359.58848      252.94381      1018406.9    
    154900   291.57222      138147.64      189.68901      72.723488      73.863635     -637.01375     -1604.5431      113.06219     -419.56038      1018937.5    
    155000   290.45853      137688.4       189.74246      72.740148      73.855942     -505.68881     -1396.5095     -558.92433      438.3674       1019351.9    
    155100   288.6946       137762.74      189.7959       72.750946      73.843978     -690.59649     -1535.8332     -125.26739     -410.68887      1019625.2    
    155200   289.89087      137994.61      189.84935      72.753244      73.825766     -615.79399     -1559.2072     -207.99043     -80.184335      1019693      
    155300   290.11527      138393.07      189.9028       72.758752      73.80422      -203.24446     -559.01941     -74.534124      23.820166      1019759.6    
    155400   289.51423      137645.43      189.95625      72.762979      73.7881       -264.23343     -1084.1541     -37.167053      328.6208       1019883.1    
    155500   289.67817      138297.82      190.0097       72.768763      73.774343     -707.35878     -1337.8369     -438.51525     -345.72413      1020060.9    
    155600   289.66907      137604.64      190.06315      72.768465      73.760521     -579.38684     -1646.4519     -300.55225      208.84365      1020152.5    
    155700   290.64999      137920.66      190.1166       72.762857      73.744416     -558.33962     -1165.3329     -14.13051      -495.55543      1020138      
    155800   288.13566      137520.75      190.17004      72.749136      73.719202     -40.463976     -743.81925      225.06344      397.36388      1019883.5    
    155900   290.10211      138211.34      190.22349      72.726858      73.694404     -758.7584      -1671.4511     -513.70182     -91.122259      1019514.7    
    156000   291.35001      138611.53      190.27694      72.696568      73.665578     -264.21305     -938.70429     -54.477401      200.54253      1018977.7    
    156100   291.40027      138444.23      190.33039      72.666473      73.64286      -345.38016     -1554.6342      37.066361      481.42736      1018527.7    
    156200   289.58644      137850.21      190.38384      72.642105      73.627478     -322.79622     -923.5607       306.59764     -351.42562      1018259.4    
    156300   289.85226      138090.57      190.43729      72.624321      73.615609     -59.653855     -636.15863      316.28896      140.90811      1018131.8    
    156400   290.21587      138423.86      190.49074      72.615533      73.609998     -381.95801     -1543.2207      322.73567      74.610952      1018216.6    
    156500   290.54513      138009.24      190.54418      72.612737      73.60544      -370.85869     -851.50181     -0.89478766    -260.17946      1018400.1    
    156600   289.85668      137965.4       190.59763      72.614184      73.602889     -434.46811     -1406.9505      19.263489      84.282664      1018670.7    
    156700   289.37407      137920.47      190.65108      72.615725      73.600446     -738.39704     -1342.264      -428.10893     -444.81821      1018944.2    
    156800   290.41416      138320.43      190.70453      72.615288      73.591189     -264.17214     -599.72146      111.91371     -304.70867      1019095.5    
    156900   289.58225      137736.08      190.75798      72.612968      73.581194     -433.83307     -1440.4063     -375.04329      513.95043      1019210.1    
    157000   290.3556       137797.64      190.81143      72.607389      73.573083     -615.744       -1424.0997     -205.81241     -217.31993      1019305      
    157100   289.7182       138030.92      190.86488      72.595547      73.560823     -440.84074     -1329.9895      85.658511     -78.191222      1019254.4    
    157200   289.13457      137377.81      190.91832      72.575812      73.544015     -515.16848     -1086.7203     -257.1153      -201.66988      1019029.7    
    157300   289.32082      137570.45      190.97177      72.557391      73.52568      -422.48045     -915.55931     -183.45284     -168.42922      1018802.2    
    157400   290.52427      138529.14      191.02522      72.541159      73.50606      -197.15684     -800.71631     -31.304278      240.55008      1018587.5    
    157500   290.29275      137688.62      191.07867      72.527346      73.491182     -428.54463     -1278.4052      96.69717      -103.92588      1018472.3    
    157600   289.96615      137896.54      191.13212      72.50964       73.477363     -338.94966     -1001.0693     -274.94307      259.16336      1018317      
    157700   291.41548      138150.08      191.18557      72.495412      73.470937     -152.0411      -1099.3401      747.65925     -104.44248      1018312.8    
    157800   288.3497       137289.38      191.23902      72.48703       73.467605     -257.46822     -655.63307     -447.78972      331.01814      1018433.5    
    157900   289.54564      138082.32      191.29247      72.475661      73.464546     -290.16271     -715.04541      10.61096      -166.05369      1018516      
    158000   290.59613      138024.33      191.34591      72.465512      73.46054      -248.45386     -1066.1717      290.24427      30.565913      1018602.3    
    158100   288.84325      137865.49      191.39936      72.457705      73.458371     -258.02814     -829.97023      21.123575      34.762249      1018747      
    158200   289.78493      137571.1       191.45281      72.45452       73.452809     -208.3102      -694.24672      2.4303917      66.885722      1018909.6    
    158300   289.44241      137577.23      191.50626      72.455843      73.452199     -293.52972     -1250.4495      247.80158      122.05874      1019204.2    
    158400   289.89044      137721.05      191.55971      72.459842      73.451306     -223.91437     -858.90668      37.25806       149.90553      1019532.5    
    158500   289.99673      138315.95      191.61316      72.465641      73.450344     -803.48819     -1601.0578     -400.80047     -408.60634      1019885.2    
    158600   289.1095       138129.6       191.66661      72.469839      73.449959     -327.11471     -916.43923     -283.63452      218.72963      1020223.5    
    158700   291.24512      138491.05      191.72005      72.473543      73.44767      -512.04646     -1390.0552      460.27856     -606.3627       1020528.3    
    158800   289.58268      137796.8       191.7735       72.479443      73.44039      -874.80022     -1973.723      -582.41476     -68.262875      1020794.7    
    158900   290.20913      137856.7       191.82695      72.483512      73.429976     -414.96446     -764.98886     -82.716371     -397.18816      1020991.8    
    159000   289.78909      137616.63      191.8804       72.482555      73.412233     -607.99062     -1434.4289     -246.39276     -143.15023      1021016      
    159100   290.07173      138377.13      191.93385      72.477257      73.39015      -318.60502     -1194.6463      12.423476      226.40774      1020918.5    
    159200   289.90386      137976.52      191.9873       72.470656      73.370665     -557.50974     -1783.9105     -45.487528      156.86879      1020838.7    
    159300   290.98688      138212.53      192.04075      72.465004      73.350513     -432.19423     -1088.5863      7.1527533     -215.14919      1020762.9    
    159400   288.97684      137832.68      192.09419      72.457877      73.334114     -220.11037     -1228.1708      169.39699      398.44267      1020718.3    
    159500   290.26934      138025.06      192.14764      72.445304      73.319319     -400.1214      -1160.1761      162.13051     -202.31859      1020619.2    
    159600   289.14865      138021.88      192.20109      72.433171      73.300502     -418.75782     -1109.9982     -129.27069     -17.00461       1020470.1    
    159700   290.50774      137936.92      192.25454      72.419911      73.284181     -372.19679     -1109.6334     -103.03788      96.080925      1020339.8    
    159800   289.95036      138280.63      192.30799      72.406966      73.267507     -470.1311      -1161.9088     -363.77436      115.28988      1020208.9    
    159900   290.83323      138218.33      192.36144      72.392104      73.253884     -432.76792     -1098.2653     -125.82588     -74.212593      1020093.2    
    160000   290.81508      137968.37      192.41489      72.378886      73.243101     -495.89406     -1352.6685     -116.08975     -18.923922      1020040.2    
    160100   289.79666      137992.17      192.46833      72.367852      73.231677     -245.1871      -1128.1815      320.82231      71.797926      1020008.9    
    160200   288.78712      137775.8       192.52178      72.356405      73.225361     -253.72961     -1269.3943      172.31647      335.88906      1020042.8    
    160300   289.90713      138125.78      192.57523      72.345024      73.222308     -608.1157      -1287.3364      77.723376     -614.73404      1020122.9    
    160400   290.45811      137818.24      192.62868      72.328675      73.220573     -505.39524     -1188.2738     -311.37788     -16.534056      1020151.3    
    160500   289.81791      137991.04      192.68213      72.310425      73.215249     -787.37758     -1819.5518     -139.01467     -403.56632      1020102.7    
    160600   290.37579      137881.17      192.73558      72.292312      73.210576     -216.48944     -517.98204     -330.83447      199.34818      1020065      
    160700   289.29189      137755.8       192.78903      72.275703      73.20631      -591.05932     -1580.0047     -54.389774     -138.78347      1020054      
    160800   290.42791      137897.65      192.84247      72.259256      73.203763     -303.3809      -844.82924     -144.38702      79.07357       1020069.1    
    160900   291.23362      138261.75      192.89592      72.242764      73.202841     -53.639648     -913.53127      604.99739      147.61493      1020106.1    
    161000   289.94876      137852.49      192.94937      72.231306      73.201369     -434.56844     -866.28993     -436.53449     -0.88088899     1020206.4    
    161100   289.20821      137522.6       193.00282      72.224177      73.201571     -389.74132     -1142.9542      68.791819     -95.061623      1020391.1    
    161200   290.08858      138112.85      193.05627      72.222236      73.199541     -30.115459     -591.63358      52.605089      448.68212      1020617.9    
    161300   291.28362      138139.37      193.10972      72.226608      73.200805     -516.35769     -1488.3999      143.24404     -203.91717      1020979.9    
    161400   290.98481      138416.69      193.16317      72.223729      73.202385     -397.74898     -1349.7979     -207.69137      364.24232      1021243.8    
    161500   289.27334      138083.52      193.21661      72.221082      73.204246     -417.21271     -1104.3886      145.88195     -293.13147      1021514.9    
    161600   289.22508      137982.2       193.27006      72.217904      73.200308     -459.0877      -1175.667      -158.17339     -43.422699      1021697.6    
    161700   289.99163      137761.4       193.32351      72.211871      73.193804     -473.98883     -1511.8833     -213.7747       303.69152      1021804      
    161800   290.20755      138403.18      193.37696      72.205046      73.192552     -378.7421      -936.05592      26.603193     -226.77357      1021972.4    
    161900   289.93796      138110.22      193.43041      72.19608       73.189626     -486.33611     -1630.5482      98.176177      73.363657      1022087.1    
    162000   291.4562       138640.16      193.48386      72.189292      73.186967     -431.1289      -958.8544      -137.80964     -196.72266      1022236.2    
    162100   290.25543      138017.93      193.53731      72.178366      73.182269      52.29601      -377.85328      275.81024      258.93106      1022298.2    
    162200   290.06631      138208.91      193.59075      72.170399      73.181792     -242.52201     -929.19517     -105.39075      307.01989      1022461      
    162300   290.57845      138158.03      193.6442       72.165572      73.181376     -240.43755     -1186.5289      418.35528      46.860997      1022669.1    
    162400   289.09791      137808.26      193.69765      72.15793       73.178233     -513.28809     -1109.6185     -418.05523     -12.190575      1022799.1    
    162500   289.42695      138174.55      193.7511       72.151132      73.173669     -412.51657     -1481.9862     -147.30608      391.74255      1022921.1    
    162600   289.27127      137824.91      193.80455      72.145173      73.175148     -311.7195      -865.87467     -133.36232      64.078477      1023139.5    
    162700   289.92057      137969.75      193.858        72.134698      73.175559     -388.74735     -1255.8413      37.981435      51.617857      1023278.8    
    162800   289.5337       137699.98      193.91145      72.120528      73.172318     -138.47348     -668.83131      108.50245      144.90842      1023314.6    
    162900   290.48992      137822.29      193.96489      72.107236      73.175552     -740.90631     -1722.1683     -144.31953     -356.23113      1023453.2    
    163000   289.44873      137986.4       194.01834      72.09425       73.175646     -460.6069      -1531.9558     -35.49537       185.63046      1023552.2    
    163100   290.96044      138316.39      194.07179      72.080606      73.176584     -298.81251     -790.33722     -165.02351      58.923207      1023653.5    
    163200   289.5681       138060.84      194.12524      72.060508      73.174574     -357.57011     -846.69705     -258.21437      32.201074      1023621.8    
    163300   289.76934      137884.28      194.17869      72.03984       73.17154      -370.81098     -1497.5491      481.70863     -96.592412      1023567.5    
    163400   290.56867      138290.3       194.23214      72.019679      73.166577     -31.292547     -613.78831      243.2302       276.68047      1023493.3    
    163500   292.27902      138946.76      194.28559      71.998219      73.161681     -324.98134     -1113.3874      113.99649      24.446936      1023401.4    
    163600   290.29395      138102.72      194.33903      71.975243      73.155332     -468.78912     -1191.4853     -146.75081     -68.131231      1023267.5    
    163700   289.69015      137875.93      194.39248      71.951107      73.140585     -199.35806     -1094.0631      332.13156      163.85736      1022999.4    
    163800   289.21729      137224.3       194.44593      71.928323      73.124553     -269.24644     -1044.5399      95.600356      141.20019      1022732.4    
    163900   290.30379      137925.89      194.49938      71.908028      73.107665     -267.08368     -782.38549     -35.173849      16.308294      1022488.7    
    164000   289.83178      138002.77      194.55283      71.889882      73.094978     -279.46244     -1266.2749      417.26736      10.620255      1022334.1    
    164100   290.47141      138226.6       194.60628      71.879542      73.083055     -418.83543     -1252.1056      172.66165     -177.06234      1022301.1    
    164200   290.12322      137578.53      194.65973      71.874147      73.074388     -538.44777     -1105.0932     -346.2911      -163.95899      1022383.9    
    164300   288.86951      137040.27      194.71317      71.871447      73.065653     -177.0692      -1179.0036      388.50002      259.29596      1022504      
    164400   290.36419      137934.58      194.76662      71.866175      73.05536      -655.82419     -1255.4331     -382.2571      -329.78241      1022565.5    
    164500   287.83774      137160.61      194.82007      71.856984      73.039775     -146.12117     -921.32112      318.43211      164.5255       1022497.2    
    164600   290.41298      138524.56      194.87352      71.848734      73.028719     -306.03189     -1323.0804      249.48806      155.49666      1022505.4    
    164700   290.41868      138241.39      194.92697      71.842393      73.019833     -464.67444     -1238.644      -107.99224     -47.387099      1022571.2    
    164800   289.2366       137702.31      194.98042      71.834049      73.010138      62.249917     -442.40144      214.76692      414.38428      1022597      
    164900   290.02728      138134.99      195.03387      71.821718      73.006496     -577.09413     -1574.3852     -32.767721     -124.12941      1022650.7    
    165000   289.97114      137819.59      195.08731      71.810922      73.000144     -358.07155     -1041.3639     -109.39357      76.542775      1022688.2    
    165100   290.70303      138086.48      195.14076      71.804649      72.992457     -151.56415     -1202.2404      353.61985      393.92805      1022771.3    
    165200   290.90923      138107.27      195.19421      71.80506       72.984894     -359.93022     -1288.2581      323.20705     -114.73964      1022951.3    
    165300   289.63882      137748.52      195.24766      71.807159      72.974077     -653.3433      -1819.383      -151.56951      10.922604      1023109.7    
    165400   289.93021      137888.28      195.30111      71.809955      72.963386     -514.64929     -1286.8484     -157.99674     -99.10273       1023279.7    
    165500   290.84073      137926.52      195.35456      71.809342      72.955784     -247.02077     -959.15995     -71.340081      289.43771      1023444.3    
    165600   289.52315      138078.22      195.40801      71.808051      72.953553     -321.71577     -1039.6414     -49.703878      124.19794      1023674.6    
    165700   289.33797      137862.87      195.46145      71.806388      72.957071     -74.550934     -860.82383      261.01543      376.1556       1023980.3    
    165800   289.18382      137984.06      195.5149       71.804904      72.965162     -295.59075     -909.71093      79.45129      -56.512618      1024352.7    
    165900   289.14657      137857.5       195.56835      71.80631       72.972228     -626.1248      -1584.8697     -181.53521     -111.96949      1024752      
    166000   290.43301      138688.31      195.6218       71.807227      72.976166     -478.35309     -1362.6538     -141.40976      69.004259      1025100.5    
    166100   290.22145      138450.56      195.67525      71.805936      72.976639     -570.77437     -1610.3541      255.84335     -357.81236      1025368.8    
    166200   291.4446       138475.07      195.7287       71.804616      72.972191     -515.06716     -1289.6652     -156.85711     -98.679165      1025567.5    
    166300   290.86143      138009.16      195.78215      71.803563      72.96167      -713.19789     -1530.8065     -216.43444     -392.35276      1025684.6    
    166400   289.69429      138564.03      195.83559      71.798244      72.94446      -418.35529     -1496.8068      75.220501      166.52038      1025646.7    
    166500   289.96336      138354.52      195.88904      71.794952      72.93161      -394.14832     -1073.6812      213.76419     -322.52799      1025698.8    
    166600   290.84128      138594.27      195.94249      71.794427      72.91928      -226.73382     -751.62536     -67.688722      139.11262      1025797.7    
    166700   290.2512       138093.02      195.99594      71.786848      72.90622      -468.89109     -1321.0602      127.62644     -213.23955      1025785.5    
    166800   287.95625      137394.44      196.04939      71.77537       72.889641     -102.84462     -933.27477      267.06887      357.67204      1025667.9    
